,year,instances,totargs,totedges,density,totlayers,totsccs,totntsccs,avgntsize,maxsccsize
316,2021,2021/instances/2021/e_5_10_7.tgf,9450,854458,0.00956813,1,1,1,9450.0,9450
317,2021,2021/instances/2021/e_5_10_8.tgf,9450,850344,0.00952206,1,1,1,9450.0,9450
318,2021,2021/instances/2021/e_5_10_9.tgf,9450,857062,0.00959729,1,1,1,9450.0,9450
319,2021,2021/instances/2021/e_5_1_10.tgf,9450,719253,0.00805412,1,1,1,9450.0,9450
320,2021,2021/instances/2021/e_5_2_10.tgf,9450,735161,0.00823226,1,1,1,9450.0,9450
321,2021,2021/instances/2021/e_5_2_6.tgf,9450,734796,0.00822817,1,1,1,9450.0,9450
322,2021,2021/instances/2021/e_5_2_7.tgf,9450,734575,0.00822569,1,1,1,9450.0,9450
323,2021,2021/instances/2021/e_5_2_8.tgf,9450,733933,0.0082185,1,1,1,9450.0,9450
324,2021,2021/instances/2021/e_5_2_9.tgf,9450,734735,0.00822749,1,1,1,9450.0,9450
325,2021,2021/instances/2021/e_5_3_10.tgf,9450,748860,0.00838566,1,1,1,9450.0,9450
326,2021,2021/instances/2021/e_5_4_10.tgf,9450,764417,0.00855986,1,1,1,9450.0,9450
327,2021,2021/instances/2021/e_5_4_6.tgf,9450,764210,0.00855754,1,1,1,9450.0,9450
328,2021,2021/instances/2021/e_5_4_7.tgf,9450,767019,0.008589,1,1,1,9450.0,9450
329,2021,2021/instances/2021/e_5_4_8.tgf,9450,765270,0.00856941,1,1,1,9450.0,9450
330,2021,2021/instances/2021/e_5_4_9.tgf,9450,764465,0.0085604,1,1,1,9450.0,9450
331,2021,2021/instances/2021/e_5_5_10.tgf,9450,781343,0.0087494,1,1,1,9450.0,9450
332,2021,2021/instances/2021/e_5_6_10.tgf,9450,795495,0.00890787,1,1,1,9450.0,9450
333,2021,2021/instances/2021/e_5_6_6.tgf,9450,792824,0.00887796,1,1,1,9450.0,9450
334,2021,2021/instances/2021/e_5_6_7.tgf,9450,792775,0.00887741,1,1,1,9450.0,9450
335,2021,2021/instances/2021/e_5_6_8.tgf,9450,797403,0.00892923,1,1,1,9450.0,9450
336,2021,2021/instances/2021/e_5_6_9.tgf,9450,793826,0.00888918,1,1,1,9450.0,9450
337,2021,2021/instances/2021/e_5_7_10.tgf,9450,807940,0.00904723,1,1,1,9450.0,9450
338,2021,2021/instances/2021/e_5_8_10.tgf,9450,824852,0.00923661,1,1,1,9450.0,9450
339,2021,2021/instances/2021/e_5_8_6.tgf,9450,824582,0.00923358,1,1,1,9450.0,9450
340,2021,2021/instances/2021/e_5_8_7.tgf,9450,820453,0.00918735,1,1,1,9450.0,9450
341,2021,2021/instances/2021/e_5_8_8.tgf,9450,822777,0.00921337,1,1,1,9450.0,9450
342,2021,2021/instances/2021/e_5_8_9.tgf,9450,827569,0.00926703,1,1,1,9450.0,9450
343,2021,2021/instances/2021/e_5_9_10.tgf,9450,837680,0.00938025,1,1,1,9450.0,9450
344,2021,2021/instances/2021/e_6_10_10.tgf,19050,1795275,0.00494699,1,1,1,19050.0,19050
345,2021,2021/instances/2021/e_6_10_6.tgf,19050,1795100,0.00494651,1,1,1,19050.0,19050
346,2021,2021/instances/2021/e_6_10_7.tgf,19050,1782573,0.00491199,1,1,1,19050.0,19050
347,2021,2021/instances/2021/e_6_10_8.tgf,19050,1796081,0.00494921,1,1,1,19050.0,19050
348,2021,2021/instances/2021/e_6_10_9.tgf,19050,1787591,0.00492582,1,1,1,19050.0,19050
349,2021,2021/instances/2021/e_6_1_10.tgf,19050,1455803,0.00401155,1,1,1,19050.0,19050
350,2021,2021/instances/2021/e_6_2_10.tgf,19050,1494790,0.00411899,1,1,1,19050.0,19050
351,2021,2021/instances/2021/e_6_2_6.tgf,19050,1496792,0.0041245,1,1,1,19050.0,19050
352,2021,2021/instances/2021/e_6_2_7.tgf,19050,1497017,0.00412512,1,1,1,19050.0,19050
353,2021,2021/instances/2021/e_6_2_8.tgf,19050,1493919,0.00411659,1,1,1,19050.0,19050
354,2021,2021/instances/2021/e_6_2_9.tgf,19050,1497337,0.004126,1,1,1,19050.0,19050
355,2021,2021/instances/2021/e_6_3_10.tgf,19050,1533917,0.0042268,1,1,1,19050.0,19050
356,2021,2021/instances/2021/e_6_4_10.tgf,19050,1576377,0.0043438,1,1,1,19050.0,19050
357,2021,2021/instances/2021/e_6_4_6.tgf,19050,1574097,0.00433752,1,1,1,19050.0,19050
358,2021,2021/instances/2021/e_6_4_7.tgf,19050,1569543,0.00432497,1,1,1,19050.0,19050
359,2021,2021/instances/2021/e_6_4_8.tgf,19050,1573841,0.00433681,1,1,1,19050.0,19050
360,2021,2021/instances/2021/e_6_4_9.tgf,19050,1575959,0.00434265,1,1,1,19050.0,19050
361,2021,2021/instances/2021/e_6_5_10.tgf,19050,1611666,0.00444104,1,1,1,19050.0,19050
362,2021,2021/instances/2021/e_6_6_10.tgf,19050,1646142,0.00453604,1,1,1,19050.0,19050
363,2021,2021/instances/2021/e_6_6_6.tgf,19050,1639486,0.0045177,1,1,1,19050.0,19050
364,2021,2021/instances/2021/e_6_6_7.tgf,19050,1644815,0.00453239,1,1,1,19050.0,19050
365,2021,2021/instances/2021/e_6_6_8.tgf,19050,1644045,0.00453027,1,1,1,19050.0,19050
366,2021,2021/instances/2021/e_6_6_9.tgf,19050,1645188,0.00453342,1,1,1,19050.0,19050
367,2021,2021/instances/2021/e_6_7_10.tgf,19050,1683689,0.00463951,1,1,1,19050.0,19050
368,2021,2021/instances/2021/e_6_8_10.tgf,19050,1725119,0.00475367,1,1,1,19050.0,19050
369,2021,2021/instances/2021/e_6_8_6.tgf,19050,1722192,0.00474561,1,1,1,19050.0,19050
370,2021,2021/instances/2021/e_6_8_7.tgf,19050,1724091,0.00475084,1,1,1,19050.0,19050
371,2021,2021/instances/2021/e_6_8_8.tgf,19050,1717902,0.00473378,1,1,1,19050.0,19050
372,2021,2021/instances/2021/e_6_8_9.tgf,19050,1723304,0.00474867,1,1,1,19050.0,19050
373,2021,2021/instances/2021/e_6_9_10.tgf,19050,1754498,0.00483463,1,1,1,19050.0,19050
374,2021,2021/instances/2021/e_7_10_10.tgf,38250,3760479,0.00257028,1,1,1,38250.0,38250
375,2021,2021/instances/2021/e_7_10_6.tgf,38250,3756598,0.00256763,1,1,1,38250.0,38250
376,2021,2021/instances/2021/e_7_10_7.tgf,38250,3730045,0.00254948,1,1,1,38250.0,38250
377,2021,2021/instances/2021/e_7_10_8.tgf,38250,3745528,0.00256006,1,1,1,38250.0,38250
378,2021,2021/instances/2021/e_7_10_9.tgf,38250,3730518,0.0025498,1,1,1,38250.0,38250
379,2021,2021/instances/2021/e_7_1_10.tgf,38250,2941295,0.00201037,1,1,1,38250.0,38250
380,2021,2021/instances/2021/e_7_2_10.tgf,38250,3029840,0.00207089,1,1,1,38250.0,38250
381,2021,2021/instances/2021/e_7_2_6.tgf,38250,3033779,0.00207358,1,1,1,38250.0,38250
382,2021,2021/instances/2021/e_7_2_7.tgf,38250,3031815,0.00207224,1,1,1,38250.0,38250
383,2021,2021/instances/2021/e_7_2_8.tgf,38250,3033504,0.00207339,1,1,1,38250.0,38250
384,2021,2021/instances/2021/e_7_2_9.tgf,38250,3034374,0.00207399,1,1,1,38250.0,38250
385,2021,2021/instances/2021/e_7_3_10.tgf,38250,3125352,0.00213617,1,1,1,38250.0,38250
386,2021,2021/instances/2021/e_7_4_10.tgf,38250,3213172,0.0021962,1,1,1,38250.0,38250
387,2021,2021/instances/2021/e_7_4_6.tgf,38250,3216447,0.00219843,1,1,1,38250.0,38250
388,2021,2021/instances/2021/e_7_4_7.tgf,38250,3216605,0.00219854,1,1,1,38250.0,38250
389,2021,2021/instances/2021/e_7_4_8.tgf,38250,3208354,0.0021929,1,1,1,38250.0,38250
390,2021,2021/instances/2021/e_7_4_9.tgf,38250,3213290,0.00219628,1,1,1,38250.0,38250
391,2021,2021/instances/2021/e_7_5_10.tgf,38250,3302548,0.00225728,1,1,1,38250.0,38250
392,2021,2021/instances/2021/e_7_6_10.tgf,38250,3396734,0.00232166,1,1,1,38250.0,38250
393,2021,2021/instances/2021/e_7_6_6.tgf,38250,3386611,0.00231474,1,1,1,38250.0,38250
394,2021,2021/instances/2021/e_7_6_7.tgf,38250,3402275,0.00232545,1,1,1,38250.0,38250
395,2021,2021/instances/2021/e_7_6_8.tgf,38250,3389467,0.00231669,1,1,1,38250.0,38250
396,2021,2021/instances/2021/e_7_6_9.tgf,38250,3393677,0.00231957,1,1,1,38250.0,38250
397,2021,2021/instances/2021/e_7_7_10.tgf,38250,3474228,0.00237463,1,1,1,38250.0,38250
398,2021,2021/instances/2021/e_7_8_10.tgf,38250,3573286,0.00244233,1,1,1,38250.0,38250
399,2021,2021/instances/2021/e_7_8_6.tgf,38250,3573877,0.00244274,1,1,1,38250.0,38250
400,2021,2021/instances/2021/e_7_8_7.tgf,38250,3568660,0.00243917,1,1,1,38250.0,38250
401,2021,2021/instances/2021/e_7_8_8.tgf,38250,3565846,0.00243725,1,1,1,38250.0,38250
402,2021,2021/instances/2021/e_7_8_9.tgf,38250,3566413,0.00243764,1,1,1,38250.0,38250
403,2021,2021/instances/2021/e_7_9_10.tgf,38250,3654720,0.00249799,1,1,1,38250.0,38250
404,2021,2021/instances/2021/e_8_10_10.tgf,76650,7836770,0.00495918,1,1,1,76650.0,76650
405,2021,2021/instances/2021/e_8_10_6.tgf,76650,7799204,0.00493541,1,1,1,76650.0,76650
406,2021,2021/instances/2021/e_8_10_7.tgf,76650,7799023,0.00493529,1,1,1,76650.0,76650
407,2021,2021/instances/2021/e_8_10_8.tgf,76650,7790806,0.00493009,1,1,1,76650.0,76650
408,2021,2021/instances/2021/e_8_10_9.tgf,76650,7788864,0.00492886,1,1,1,76650.0,76650
409,2021,2021/instances/2021/e_8_1_10.tgf,76650,5922011,0.0037475,1,1,1,76650.0,76650
410,2021,2021/instances/2021/e_8_2_10.tgf,76650,6133817,0.00388154,1,1,1,76650.0,76650
411,2021,2021/instances/2021/e_8_2_6.tgf,76650,6140999,0.00388608,1,1,1,76650.0,76650
412,2021,2021/instances/2021/e_8_2_8.tgf,76650,6133591,0.00388139,1,1,1,76650.0,76650
413,2021,2021/instances/2021/e_8_2_9.tgf,76650,6136474,0.00388322,1,1,1,76650.0,76650
414,2021,2021/instances/2021/e_8_3_10.tgf,76650,6346464,0.0040161,1,1,1,76650.0,76650
415,2021,2021/instances/2021/e_8_4_10.tgf,76650,6560818,0.00415175,1,1,1,76650.0,76650
416,2021,2021/instances/2021/e_8_4_6.tgf,76650,6551736,0.004146,1,1,1,76650.0,76650
417,2021,2021/instances/2021/e_8_4_7.tgf,76650,6556876,0.00414925,1,1,1,76650.0,76650
418,2021,2021/instances/2021/e_8_4_8.tgf,76650,6558124,0.00415004,1,1,1,76650.0,76650
419,2021,2021/instances/2021/e_8_4_9.tgf,76650,6562859,0.00415304,1,1,1,76650.0,76650
420,2021,2021/instances/2021/e_8_5_10.tgf,76650,6769965,0.0042841,1,1,1,76650.0,76650
421,2021,2021/instances/2021/e_8_6_10.tgf,76650,6967472,0.00440908,1,1,1,76650.0,76650
422,2021,2021/instances/2021/e_8_6_6.tgf,76650,6976954,0.00441508,1,1,1,76650.0,76650
423,2021,2021/instances/2021/e_8_6_7.tgf,76650,6978995,0.00441637,1,1,1,76650.0,76650
424,2021,2021/instances/2021/e_8_6_8.tgf,76650,6983843,0.00441944,1,1,1,76650.0,76650
425,2021,2021/instances/2021/e_8_6_9.tgf,76650,6955373,0.00440142,1,1,1,76650.0,76650
426,2021,2021/instances/2021/e_8_7_10.tgf,76650,7178018,0.00454232,1,1,1,76650.0,76650
427,2021,2021/instances/2021/e_8_8_10.tgf,76650,7400934,0.00468338,1,1,1,76650.0,76650
428,2021,2021/instances/2021/e_8_8_6.tgf,76650,7386762,0.00467441,1,1,1,76650.0,76650
429,2021,2021/instances/2021/e_8_8_7.tgf,76650,7406595,0.00468696,1,1,1,76650.0,76650
430,2021,2021/instances/2021/e_8_8_9.tgf,76650,7396195,0.00468038,1,1,1,76650.0,76650
431,2021,2021/instances/2021/e_8_9_10.tgf,76650,7626597,0.00482618,1,1,1,76650.0,76650
432,2021,2021/instances/2021/e_9_10_10.tgf,153450,16118252,0.00777883,1,1,1,153450.0,153450
433,2021,2021/instances/2021/e_9_10_6.tgf,153450,16228818,0.00783219,1,1,1,153450.0,153450
434,2021,2021/instances/2021/e_9_10_7.tgf,153450,16187979,0.00781248,1,1,1,153450.0,153450
435,2021,2021/instances/2021/e_9_10_8.tgf,153450,16274798,0.00785438,1,1,1,153450.0,153450
436,2021,2021/instances/2021/e_9_10_9.tgf,153450,16226516,0.00783108,1,1,1,153450.0,153450
437,2021,2021/instances/2021/e_9_1_10.tgf,153450,11922387,0.00575386,1,1,1,153450.0,153450
438,2021,2021/instances/2021/e_9_2_10.tgf,153450,12405164,0.00598686,1,1,1,153450.0,153450
439,2021,2021/instances/2021/e_9_2_6.tgf,153450,12398452,0.00598362,1,1,1,153450.0,153450
440,2021,2021/instances/2021/e_9_2_7.tgf,153450,12391862,0.00598044,1,1,1,153450.0,153450
441,2021,2021/instances/2021/e_9_2_8.tgf,153450,12409048,0.00598873,1,1,1,153450.0,153450
442,2021,2021/instances/2021/e_9_2_9.tgf,153450,12406882,0.00598769,1,1,1,153450.0,153450
443,2021,2021/instances/2021/e_9_3_10.tgf,153450,12873145,0.00621271,1,1,1,153450.0,153450
444,2021,2021/instances/2021/e_9_4_10.tgf,153450,13368408,0.00645173,1,1,1,153450.0,153450
445,2021,2021/instances/2021/e_9_4_6.tgf,153450,13367564,0.00645132,1,1,1,153450.0,153450
446,2021,2021/instances/2021/e_9_4_7.tgf,153450,13377933,0.00645633,1,1,1,153450.0,153450
447,2021,2021/instances/2021/e_9_4_8.tgf,153450,13379775,0.00645721,1,1,1,153450.0,153450
448,2021,2021/instances/2021/e_9_4_9.tgf,153450,13372237,0.00645358,1,1,1,153450.0,153450
449,2021,2021/instances/2021/e_9_5_10.tgf,153450,13855337,0.00668673,1,1,1,153450.0,153450
450,2021,2021/instances/2021/e_9_6_10.tgf,153450,14346282,0.00692366,1,1,1,153450.0,153450
451,2021,2021/instances/2021/e_9_6_6.tgf,153450,14348533,0.00692475,1,1,1,153450.0,153450
452,2021,2021/instances/2021/e_9_6_7.tgf,153450,14322598,0.00691223,1,1,1,153450.0,153450
453,2021,2021/instances/2021/e_9_6_8.tgf,153450,14356129,0.00692841,1,1,1,153450.0,153450
454,2021,2021/instances/2021/e_9_6_9.tgf,153450,14313622,0.0069079,1,1,1,153450.0,153450
455,2021,2021/instances/2021/e_9_7_10.tgf,153450,14834481,0.00715927,1,1,1,153450.0,153450
456,2021,2021/instances/2021/e_9_8_6.tgf,153450,15281171,0.00737485,1,1,1,153450.0,153450
457,2021,2021/instances/2021/e_9_8_7.tgf,153450,15292084,0.00738011,1,1,1,153450.0,153450
458,2021,2021/instances/2021/e_9_8_8.tgf,153450,15282956,0.00737571,1,1,1,153450.0,153450
459,2021,2021/instances/2021/e_9_8_9.tgf,153450,15293880,0.00738098,1,1,1,153450.0,153450
460,2021,2021/instances/2021/e_9_9_10.tgf,153450,15694548,0.00757435,1,1,1,153450.0,153450
461,2021,2021/instances/2019/A-1-ER_100_100_1.tgf,102,5094,0.489619,1,1,1,102.0,102
462,2021,2021/instances/2019/A-1-stb_291_2.tgf,291,3361,0.0396901,2,10,1,282.0,282
463,2021,2021/instances/2019/A-2-afinput_exp_acyclic_depvary_step6_batch_yyy05.tgf,626,358110,0.913835,3,31,1,596.0,596
464,2021,2021/instances/2019/A-2-afinput_exp_cycles_depvary_step4_batch_yyy01.tgf,443,184836,0.941844,3,16,1,428.0,428
465,2021,2021/instances/2019/A-2-afinput_exp_cycles_depvary_step4_batch_yyy03.tgf,457,198259,0.949293,3,19,1,439.0,439
466,2021,2021/instances/2019/A-2-afinput_exp_cycles_indvary1_step1_batch_yyy04.tgf,441,187078,0.961935,3,10,1,432.0,432
467,2021,2021/instances/2019/A-2-afinput_exp_cycles_indvary3_step1_batch_yyy04.tgf,522,231830,0.850802,3,27,1,496.0,496
468,2021,2021/instances/2019/A-2-stb_422_250.tgf,422,4680,0.0262797,2,35,1,388.0,388
469,2021,2021/instances/2019/A-2-stb_428_430.tgf,428,3702,0.0202092,6,33,3,132.667,395
470,2021,2021/instances/2019/A-2-stb_547_485.tgf,547,3440,0.011497,3,37,1,511.0,511
471,2021,2021/instances/2019/A-2-WS_300_16_70_30.tgf,300,2400,0.0266667,1,1,1,300.0,300
472,2021,2021/instances/2019/A-2-WS_300_16_90_30.tgf,300,2400,0.0266667,1,1,1,300.0,300
473,2021,2021/instances/2019/A-3-afinput_exp_acyclic_depvary_step5_batch_yyy01.tgf,551,286921,0.945059,3,19,1,533.0,533
474,2021,2021/instances/2019/A-3-afinput_exp_acyclic_depvary_step6_batch_yyy04.tgf,574,310341,0.941923,3,17,1,558.0,558
475,2021,2021/instances/2019/A-3-afinput_exp_acyclic_indvary2_step2_batch_yyy10.tgf,848,698383,0.971185,3,13,1,836.0,836
476,2021,2021/instances/2019/A-3-afinput_exp_cycles_depvary_step4_batch_yyy05.tgf,665,428030,0.967901,3,15,1,651.0,651
477,2021,2021/instances/2019/A-3-afinput_exp_cycles_indvary1_step1_batch_yyy02.tgf,577,321302,0.965077,3,9,1,569.0,569
478,2021,2021/instances/2019/A-3-afinput_exp_cycles_indvary1_step1_batch_yyy03.tgf,475,218439,0.968151,3,6,1,470.0,470
479,2021,2021/instances/2019/A-3-afinput_exp_cycles_indvary1_step1_batch_yyy09.tgf,581,328694,0.973732,3,11,1,571.0,571
480,2021,2021/instances/2019/A-3-afinput_exp_cycles_indvary1_step2_batch_yyy01.tgf,619,373513,0.97482,3,10,1,610.0,610
481,2021,2021/instances/2019/A-3-afinput_exp_cycles_indvary1_step3_batch_yyy02.tgf,556,299028,0.967302,3,10,1,547.0,547
482,2021,2021/instances/2019/A-3-afinput_exp_cycles_indvary2_step1_batch_yyy03.tgf,639,395445,0.968466,3,16,1,624.0,624
483,2021,2021/instances/2019/A-3-afinput_exp_cycles_indvary2_step1_batch_yyy04.tgf,691,456389,0.955827,3,18,1,674.0,674
484,2021,2021/instances/2019/A-3-afinput_exp_cycles_indvary2_step1_batch_yyy10.tgf,691,449360,0.941105,3,23,1,669.0,669
485,2021,2021/instances/2019/A-3-grd_8034_1_2.tgf,8034,323193,0.00500724,3,571,1,7464.0,7464
486,2021,2021/instances/2019/A-4-afinput_exp_acyclic_depvary_step7_batch_yyy08.tgf,1009,969854,0.95263,3,23,1,987.0,987
487,2021,2021/instances/2019/A-4-afinput_exp_acyclic_depvary_step8_batch_yyy09.tgf,971,893586,0.947759,3,31,1,941.0,941
488,2021,2021/instances/2019/A-4-afinput_exp_acyclic_indvary1_step2_batch_yyy07.tgf,1028,1039471,0.983617,3,10,1,1019.0,1019
489,2021,2021/instances/2019/A-4-grd_7891_3_9.tgf,7891,934806,0.0150127,3,373,1,7519.0,7519
490,2021,2021/instances/2019/B-1-afinput_exp_acyclic_depvary_step5_batch_yyy08.tgf,384,133973,0.908563,3,15,1,370.0,370
491,2021,2021/instances/2019/B-2-afinput_exp_acyclic_depvary_step8_batch_yyy09.tgf,971,893586,0.947759,3,31,1,941.0,941
492,2021,2021/instances/2019/B-2-afinput_exp_acyclic_indvary2_step2_batch_yyy10.tgf,848,698383,0.971185,3,13,1,836.0,836
493,2021,2021/instances/2019/B-2-afinput_exp_cycles_indvary2_step1_batch_yyy01.tgf,834,672442,0.966769,3,12,1,823.0,823
494,2021,2021/instances/2019/B-2-afinput_exp_cycles_indvary2_step1_batch_yyy10.tgf,691,449360,0.941105,3,23,1,669.0,669
495,2021,2021/instances/2019/B-2-stb_287_202.tgf,287,2810,0.0341148,2,8,1,280.0,280
496,2021,2021/instances/2019/B-2-stb_291_2.tgf,291,3361,0.0396901,2,10,1,282.0,282
497,2021,2021/instances/2019/B-2-stb_330_291.tgf,330,3214,0.0295133,2,22,1,309.0,309
498,2021,2021/instances/2019/B-2-stb_410_118.tgf,410,3720,0.0221297,2,27,1,384.0,384
499,2021,2021/instances/2019/B-2-stb_625_161.tgf,625,2753,0.00704768,3,28,1,598.0,598
500,2021,2021/instances/2019/B-2-WS_200_20_90_50.tgf,200,2000,0.05,1,1,1,200.0,200
501,2021,2021/instances/2019/B-3-afinput_exp_acyclic_depvary_step7_batch_yyy08.tgf,1009,969854,0.95263,3,23,1,987.0,987
502,2021,2021/instances/2019/B-3-stb_327_100.tgf,327,3160,0.0295523,2,7,1,321.0,321
503,2021,2021/instances/2019/B-3-stb_339_393.tgf,339,4374,0.0380609,4,25,2,158.0,315
504,2021,2021/instances/2019/B-3-stb_380_405.tgf,380,4503,0.0311842,4,35,2,173.5,346
505,2021,2021/instances/2019/B-3-stb_390_450.tgf,390,2845,0.0187048,2,27,1,364.0,364
506,2021,2021/instances/2019/B-3-stb_428_430.tgf,428,3702,0.0202092,6,33,3,132.667,395
507,2021,2021/instances/2019/B-3-stb_430_209.tgf,430,2698,0.0145917,3,18,1,413.0,413
508,2021,2021/instances/2019/B-3-stb_457_193.tgf,457,5074,0.0242951,2,38,1,420.0,420
509,2021,2021/instances/2019/B-3-stb_522_11.tgf,522,3001,0.0110135,3,34,1,489.0,489
510,2021,2021/instances/2019/B-3-stb_590_330.tgf,590,3443,0.00989084,3,35,1,556.0,556
511,2021,2021/instances/2019/B-3-stb_696_368.tgf,696,3128,0.00645726,3,24,1,673.0,673
512,2021,2021/instances/2019/B-3-stb_696_412.tgf,696,3395,0.00700844,3,50,1,647.0,647
513,2021,2021/instances/2019/B-3-stb_763_492.tgf,763,3774,0.00648265,5,56,2,354.5,706
514,2021,2021/instances/2019/B-3-stb_767_429.tgf,767,3415,0.00580497,3,65,1,703.0,703
515,2021,2021/instances/2019/B-3-WS_300_16_70_30.tgf,300,2400,0.0266667,1,1,1,300.0,300
516,2021,2021/instances/2019/B-3-WS_300_16_90_30.tgf,300,2400,0.0266667,1,1,1,300.0,300
517,2021,2021/instances/2019/B-4-stb_547_485.tgf,547,3440,0.011497,3,37,1,511.0,511
518,2021,2021/instances/2019/C-1-ER_100_100_3.tgf,102,5101,0.490292,1,1,1,102.0,102
519,2021,2021/instances/2019/C-1-grd_8034_1_2.tgf,8034,323193,0.00500724,3,571,1,7464.0,7464
520,2021,2021/instances/2019/C-1-stb_373_251.tgf,373,2491,0.0179042,3,43,1,331.0,331
521,2021,2021/instances/2019/C-1-stb_463_93.tgf,463,2077,0.0096889,3,41,1,423.0,423
522,2021,2021/instances/2019/C-1-WS_200_28_70_10.tgf,200,2800,0.07,1,1,1,200.0,200
523,2021,2021/instances/2019/C-2-afinput_exp_acyclic_depvary_step6_batch_yyy05.tgf,626,358110,0.913835,3,31,1,596.0,596
524,2021,2021/instances/2019/C-2-afinput_exp_acyclic_indvary1_step2_batch_yyy07.tgf,1028,1039471,0.983617,3,10,1,1019.0,1019
525,2021,2021/instances/2019/C-2-afinput_exp_cycles_depvary_step3_batch_yyy08.tgf,621,375128,0.972739,3,10,1,612.0,612
526,2021,2021/instances/2019/C-2-afinput_exp_cycles_depvary_step4_batch_yyy05.tgf,665,428030,0.967901,3,15,1,651.0,651
527,2021,2021/instances/2019/C-2-afinput_exp_cycles_indvary2_step1_batch_yyy01.tgf,834,672442,0.966769,3,12,1,823.0,823
528,2021,2021/instances/2019/C-2-stb_304_352.tgf,304,2687,0.0290751,2,7,1,298.0,298
529,2021,2021/instances/2019/C-3-afinput_exp_acyclic_depvary_step7_batch_yyy08.tgf,1009,969854,0.95263,3,23,1,987.0,987
530,2021,2021/instances/2019/Medium-result-b16.tgf,426,67277,0.370721,2,118,1,309.0,309
531,2021,2021/instances/2019/Medium-result-b17.tgf,594,126681,0.359037,2,162,1,433.0,433
532,2021,2021/instances/2019/Medium-result-b1.tgf,438,77717,0.405105,2,128,1,311.0,311
533,2021,2021/instances/2019/Medium-result-b23.tgf,577,165016,0.495649,2,55,1,523.0,523
534,2021,2021/instances/2019/Medium-result-b24.tgf,391,79616,0.520771,2,30,1,362.0,362
535,2021,2021/instances/2019/Medium-result-b25.tgf,519,137880,0.511878,2,46,1,474.0,474
536,2021,2021/instances/2019/Medium-result-b2.tgf,558,129848,0.41703,2,173,1,386.0,386
537,2021,2021/instances/2019/n224p5q2_ve.tgf,224,15208,0.303093,1,1,1,224.0,224
538,2021,2021/instances/2019/n256p3q08n.tgf,256,10695,0.163193,1,1,1,256.0,256
539,2021,2021/instances/2019/n256p5q2_e.tgf,256,19522,0.297882,1,1,1,256.0,256
540,2021,2021/instances/2019/n320p5q2_n.tgf,320,30406,0.296934,1,1,1,320.0,320
541,2021,2021/instances/2019/Small-result-b28.tgf,383,32768,0.223384,1,128,1,256.0,256
542,2021,2021/instances/2019/T-2-afinput_exp_acyclic_depvary_step5_batch_yyy03.tgf,374,125742,0.898953,3,17,1,358.0,358
543,2021,2021/instances/2019/T-2-afinput_exp_cycles_depvary_step4_batch_yyy02.tgf,499,239798,0.96304,3,11,1,489.0,489
544,2021,2021/instances/2019/T-2-afinput_exp_cycles_depvary_step4_batch_yyy03.tgf,457,198259,0.949293,3,19,1,439.0,439
545,2021,2021/instances/2019/T-2-afinput_exp_cycles_indvary1_step1_batch_yyy07.tgf,357,121284,0.951628,3,7,1,351.0,351
546,2021,2021/instances/2019/T-2-afinput_exp_cycles_indvary3_step1_batch_yyy04.tgf,522,231830,0.850802,3,27,1,496.0,496
547,2021,2021/instances/2019/T-2-grd_3434_3_2.tgf,3434,176823,0.0149947,3,306,1,3129.0,3129
